Time,Prophet 30d,CB Model 30d,Prophet 60d,LR Model 240d,LR Model 30d,LR Model 60d,LR Model 120d,Prophet 120d,Theta 30d,Theta 60d,Theta 120d,Theta 240d,CB Model 60d,CB Model 240d,CB Model 120d,Prophet 240d
2019-03-17 01:00:00,1150262.8924846041,1115611.981572178,1117233.032784188,1090682.4410499195,1116581.9812477487,1107180.40854087,1107134.076205579,1116929.3885030546,1085606.126674648,1086061.6706241155,1091126.5296558025,1090102.7296889739,1113875.8171903675,1099748.1655332488,1123581.5517358244,1115120.3984706143
2019-03-17 02:00:00,1134560.6877494988,1095451.6656321646,1101733.2036817044,1074449.5619285267,1102176.5119485112,1092243.5250614153,1090977.58602431,1096042.2949506405,1069225.504612691,1068886.8688430737,1072121.891092714,1070239.090964676,1093222.0568392915,1085290.215975773,1103518.783435777,1088890.4239192214
2019-03-17 03:00:00,1123352.409143768,1084694.1254452243,1085436.9819373738,1062544.5967402998,1092185.843408013,1081662.273020824,1079128.443986923,1085562.5202718512,1056771.2577813554,1056392.8074754395,1058655.840996502,1057122.0260371284,1082376.1163138798,1072318.8836248855,1090967.8267140999,1079551.5832639711
2019-03-17 04:00:00,1118914.9643479523,1078135.3612957979,1084324.9706014716,1053337.0985642653,1083610.1089787188,1073167.3640666562,1069676.928486393,1085206.4148500182,1053526.6790463917,1052944.098414288,1053855.1111466957,1052499.983209612,1077680.8544070695,1063611.382828323,1084718.9457872459,1071640.3546507035
2019-03-17 05:00:00,1124377.4127818248,1081585.2055617482,1087904.766909213,1054792.921955748,1085466.3755285754,1075363.0302448738,1071105.6070073731,1086798.4271503135,1064230.3850795238,1063180.853379246,1063162.1304034248,1061871.9527611828,1080680.2060227357,1063588.753332409,1084089.034875425,1073765.8720095917
2019-03-17 06:00:00,1133483.5835397942,1092431.3791205483,1097603.5112011943,1055227.4071559554,1086777.8951936923,1076494.0982427907,1071592.685423932,1098293.2990232303,1089966.637463228,1088779.4705206892,1086801.1384910156,1083886.8123199514,1089870.7086457103,1069272.8961737026,1090844.5966044073,1075794.249004075
2019-03-17 07:00:00,1138768.417134139,1109275.402429747,1101876.8045164312,1062845.5476768846,1095869.263350127,1085071.065996754,1079462.6513898112,1102118.5799523368,1134137.585019553,1134143.9087075132,1134154.4293284386,1134170.0331621557,1110869.3073694035,1081738.4025354946,1108274.0601148158,1081080.8271740233
2019-03-17 08:00:00,1161388.2773139742,1133526.4227840467,1125452.6916401342,1101637.4208545438,1137561.3258449198,1125950.0139083192,1120067.1784835458,1124299.6161136713,1218689.3909964594,1221642.610995873,1225568.0379684607,1230760.588940156,1138859.0749273594,1110069.6444896746,1136943.513048429,1107635.76146122
2019-03-17 09:00:00,1183722.7561264257,1170309.703763385,1144201.4054016348,1143901.0398584874,1182434.606790611,1170497.4174795235,1163850.2837982476,1145435.6361073095,1295602.7845821923,1301114.038263625,1307967.0807929754,1315788.9359725292,1182965.8659102344,1139965.5616460016,1172654.6508966566,1138030.4388143725
2019-03-17 10:00:00,1218098.534520075,1207306.311895907,1168088.174367817,1173313.1334126552,1213528.7276021957,1201494.514386937,1194008.8984725287,1166493.5912240604,1345249.6514442035,1351682.896673241,1359280.0085126695,1366303.8538908835,1227888.0666372902,1175117.733666995,1205939.0632665786,1162423.731193008
2019-03-17 11:00:00,1225531.0483748077,1233669.2482333437,1176762.2565383913,1185315.3654025665,1225892.467211473,1213848.8151447768,1205816.5550224837,1175002.0016521306,1361217.6590215068,1367998.283679833,1376799.566934434,1382774.3091921688,1263599.1510268422,1194151.9785682573,1231809.1842584063,1179016.2609021985
2019-03-17 12:00:00,1223560.9898217719,1248757.6577080567,1176366.2262718931,1183768.3757149845,1224379.997312762,1211937.2700614294,1203644.599914748,1173205.611734154,1361373.3396928853,1367743.5266410864,1377270.4020896915,1381859.9366272618,1278972.593856136,1208719.6234278483,1254054.5641800282,1179805.0368524983
2019-03-17 13:00:00,1214459.4870684098,1256206.906601875,1160384.7979976202,1178000.1810988206,1217571.2556309567,1204544.743495215,1197276.448670791,1155912.4561527702,1351261.3784552412,1357877.0701971767,1368479.7103053126,1371747.2108323688,1285444.786403697,1212364.7287657904,1274077.9214284953,1168464.1200664665
2019-03-17 14:00:00,1206551.930262572,1258680.1207684213,1155267.6641725334,1182622.5566842074,1220955.6692942483,1207806.6632084819,1202608.671931556,1150564.157399611,1358528.7280417597,1365770.3777438279,1377172.386677583,1378742.4328822142,1285533.8628342373,1219059.840131211,1281536.6967249508,1164093.2767221082
2019-03-17 15:00:00,1206062.959775239,1256328.77651241,1150745.6940046574,1182240.2951016435,1219002.5761895974,1205895.487454034,1203104.525204693,1149222.2097237983,1357767.0920140564,1364929.5499198353,1376243.247492474,1376481.7896907232,1283613.567865708,1223341.9262201726,1284204.8346316835,1162393.4303435958
2019-03-17 16:00:00,1211117.346028319,1248610.3090937592,1154809.8747406225,1180639.4452943804,1216420.3661402268,1203357.009542857,1202561.7393869932,1151924.2582483715,1352339.1257066752,1357837.229498874,1367551.5875017927,1366211.2024579956,1273500.4867247446,1225441.4178462238,1278957.2564794323,1160024.8707726612
2019-03-17 17:00:00,1201399.2892141324,1239091.465945156,1150426.1481964034,1175622.0076427734,1210949.5239970433,1197394.3668200406,1197899.9615740986,1152486.2425761933,1333526.9278234078,1337957.1669524126,1344699.0384837876,1342254.4100361804,1259671.6194849086,1221759.444566967,1274290.2666900891,1157551.2057032555
2019-03-17 18:00:00,1218729.7304806625,1227214.1938377318,1173788.1682104059,1172706.996489305,1207605.8337376718,1193249.3314036755,1194126.9398796435,1177789.9751373548,1316165.1128048124,1319684.5309377683,1323707.8288819462,1316112.306363815,1250612.0525709067,1213926.6732940476,1263373.4634273117,1173875.938235821
2019-03-17 19:00:00,1223048.996185979,1212151.934877532,1181871.4674762606,1172687.5426634734,1207161.1414044814,1191889.7867441983,1192576.189935088,1183045.1292875588,1279491.972904886,1279693.3797614211,1282629.226913266,1276797.2497558077,1234656.8928470544,1196796.8619448873,1253483.7567285155,1180319.3437064043
2019-03-17 20:00:00,1216241.9406889128,1195058.5699268926,1173985.4000359178,1163255.6964837122,1197689.0003952563,1181391.3342267608,1181966.5559955763,1172529.4137987646,1239817.2405219956,1239209.5592132546,1240829.0274076597,1235874.558229153,1213425.8380043635,1174224.609075584,1236455.434678871,1172326.1771614223
2019-03-17 21:00:00,1203041.8464399825,1170729.537192837,1159840.8027189355,1152243.968206306,1187617.6542262458,1170133.3010091628,1171205.5009685354,1161823.203808669,1208024.188956783,1207617.5465605787,1209570.2238600375,1205121.3087856376,1185683.9945919132,1154193.741861096,1207873.4808584037,1167423.81420159
2019-03-17 22:00:00,1186224.309450345,1147079.8974329315,1142916.655507496,1130369.7582768742,1167040.116715204,1148221.7399427448,1149872.285564319,1143248.9489804725,1169841.3751015894,1170364.7142237034,1174709.1015078295,1171903.7208268312,1157192.9762180578,1133857.687198993,1174001.498993253,1150108.4592533335
2019-03-17 23:00:00,1154848.1551141157,1125163.9558416866,1109480.5082757166,1103057.842855398,1140865.4061335002,1120961.9980812497,1122672.7950101043,1114011.0958471792,1131873.5859140216,1133385.8653026873,1140533.963129141,1140352.6637355387,1134571.0524237375,1114077.794581484,1143604.148988637,1129455.397743222
2019-03-18 00:00:00,1139899.9499431185,1093110.937753233,1102038.3737414805,1097953.198173622,1121249.5450343813,1106495.3198440599,1111043.29417508,1095889.1074920683,1048009.9137887785,1048632.2590662977,1055696.810086491,1055062.4642691163,1112728.8245330798,1100275.960309781,1117627.6299476437,1103827.0886487833
2019-03-18 01:00:00,1124863.1557704217,1072967.8671230476,1084875.0219672227,1079591.7808574026,1102705.0213931378,1087754.8544548578,1092315.32002031,1080611.8059433561,1028221.8694050997,1028293.2554695894,1033172.8013868722,1032105.4520511167,1086738.957499823,1087750.1069629707,1097575.4776015854,1085232.9075003248
2019-03-18 02:00:00,1122147.676362037,1061443.9746517087,1084513.6592715806,1066790.0118506127,1090334.4860851972,1075356.956166355,1078808.1405421183,1077201.141289731,1012730.6945318369,1012056.3512565456,1015203.7172790961,1013317.6979432143,1068773.1294717006,1073308.2247302153,1080992.587942252,1071428.3414309518
2019-03-18 03:00:00,1108216.0434550846,1053228.562371887,1070620.0866025807,1059393.8860870209,1082937.5692379633,1068223.5437538156,1070676.0081623285,1066344.2116341353,1000998.1035351688,1000276.5688877284,1002492.3394896555,1000921.873715431,1057821.735654337,1064588.4809330415,1070542.6656227699,1064534.1443014003
2019-03-18 04:00:00,1114752.4069747399,1048498.0930149314,1075942.1985489917,1058862.7821170527,1081899.5349929908,1067800.4823017148,1069359.994125316,1067168.133262545,997951.8438183675,997033.765497363,997969.2557961781,996559.2278426759,1056207.3106456886,1057677.2151964903,1064618.0416859274,1058423.2810420343
2019-03-18 05:00:00,1114351.0158210748,1052140.2027612058,1081584.9441902835,1070266.8713848398,1092955.8434769213,1079473.4691206384,1080156.5075492754,1076662.0325347418,1008016.5224221436,1006672.3985228357,1006749.6885230395,1005412.3307280361,1063632.72261208,1064660.557825454,1071805.7966982354,1071746.2718953444
2019-03-18 06:00:00,1163992.5250188932,1072987.1217575176,1132498.675005984,1098206.1519142012,1120999.8004080046,1107986.578110339,1106959.2714491833,1127111.5958923614,1032189.8663826684,1030752.4134898117,1029034.5987514919,1026200.017887406,1093162.399757324,1084496.0512906397,1100168.5134696641,1115175.3289994863
2019-03-18 07:00:00,1227591.9046947781,1118071.2150978195,1199950.2536992966,1159517.2703806995,1183903.6313349295,1170450.872374885,1166314.3919022784,1199382.7069415094,1073619.0684938831,1073377.6537368195,1073636.3029961972,1073651.8825290366,1144867.0781215255,1149168.690449417,1156644.0633994578,1194891.751557047
2019-03-18 08:00:00,1344035.3088972028,1185082.9587363354,1310116.2269902462,1265647.5897915151,1293490.1903727427,1279122.4756481242,1271386.468762794,1305976.826101334,1153053.8283404065,1155694.1974469905,1159807.887250801,1164846.2989293498,1215443.3423896616,1250453.6580141652,1250429.4035739256,1318801.0529931951
2019-03-18 09:00:00,1419342.015666597,1256162.377615243,1383646.4784583333,1366601.64244742,1397252.0850372403,1382652.0129433647,1372048.667975371,1380949.831151268,1225970.6111433308,1230973.253972202,1237841.255041442,1245348.7586135669,1285524.3673505208,1339363.5279369035,1338103.0206385548,1415910.8143638333
2019-03-18 10:00:00,1484162.5402199072,1333796.191773152,1443243.2860595111,1432744.8400036457,1465757.2941680576,1450910.5701080917,1438779.527571248,1435451.311833017,1273067.069042752,1278903.198040996,1286461.569860537,1293198.8909379337,1342570.4744221696,1401318.31376555,1396120.9355223365,1468515.8477049354
2019-03-18 11:00:00,1502644.031711494,1407481.519689564,1457529.9230951315,1460204.004819969,1493950.9510863042,1478911.6632493448,1467012.7494944602,1449742.2818296396,1288180.7392098838,1294340.1572148066,1303037.2993180426,1308788.1705374636,1376618.65655605,1431224.3462512353,1428559.1128034194,1483026.9832146494
2019-03-18 12:00:00,1508562.1766838615,1431469.033319446,1461255.0733024576,1464540.7357910972,1498316.8772698713,1482914.5888666727,1472417.4137451982,1448048.5674413682,1288323.9131330159,1294098.7114172326,1303479.1511789572,1307924.4849649463,1398229.2207238374,1441212.1953614918,1439675.3467889556,1479878.972964184
2019-03-18 13:00:00,1497950.932578048,1442979.041866146,1452818.5573750574,1456562.3080773144,1489195.7170000328,1473573.8850794951,1464570.6723523003,1435638.2880530152,1278700.0213833284,1284718.9135014329,1295122.8959189097,1298333.9817537297,1411361.7330872791,1447930.2028161825,1451074.2105729429,1469529.3685361776
2019-03-18 14:00:00,1503362.4596787824,1442850.947320722,1461083.8362848551,1467499.2023658804,1499561.974514607,1484038.7426009981,1476464.9753416565,1441609.8155217203,1285653.508491885,1292242.5409520033,1303384.8497916018,1304981.7410006511,1414805.6539912277,1454024.306994708,1463719.0978521677,1477268.3549661168
2019-03-18 15:00:00,1507834.5791429365,1440536.9668944625,1464334.0330111175,1469439.776270159,1500327.2946396961,1485096.3883718138,1479240.4400835594,1442453.449555508,1284963.8095699416,1291471.7659361663,1302523.159096045,1302856.9308786,1414919.772499655,1457471.7742395909,1461382.1008418172,1473646.4592735278
2019-03-18 16:00:00,1495430.5293783457,1439919.9203314404,1455866.2756116563,1455655.6945818542,1485362.263643486,1470379.1783268806,1466165.5017810622,1435103.5961527901,1279804.998767299,1284755.375813525,1294300.4358232107,1293142.4594533492,1411268.9676437827,1452558.8995731156,1458397.1043076753,1462275.982708316
2019-03-18 17:00:00,1469485.2472562813,1430707.950131487,1430579.1094294952,1420998.6317722884,1449528.3703220056,1434561.9560322461,1431382.7558714745,1412364.009201872,1261973.8450357656,1265930.3279500196,1272675.073214867,1270472.2270989928,1402372.975369597,1438236.9023636507,1446210.0577726392,1432411.9457127627
2019-03-18 18:00:00,1432027.8727406762,1402746.5995604652,1394743.8732801965,1376307.209184881,1403348.3551306713,1388308.328331091,1386316.4493844532,1380483.1241276423,1245450.0996038856,1248574.2534160044,1252773.9831806184,1245722.4140175486,1392634.53128645,1405656.261824431,1421789.399249393,1393120.302793446
2019-03-18 19:00:00,1383558.6320053663,1364233.7363972836,1345961.9188753655,1325377.7645005656,1351032.4530752706,1336075.5532715763,1334900.92251866,1328641.2541268656,1210797.692867658,1210799.3993156047,1213944.0750668198,1208534.9098306948,1365935.6435328813,1364273.2019275203,1363678.1467751993,1340903.29780151
2019-03-18 20:00:00,1319914.3312278793,1321451.731361933,1284951.6967409046,1272898.1850481133,1297544.1117624135,1283139.9099807392,1282263.522526304,1270806.2290692814,1173544.2013078001,1172727.948512697,1174550.4963556903,1169902.3625998981,1325260.9880207877,1313763.9726008018,1314491.5600361894,1285681.8294800643
2019-03-18 21:00:00,1279256.9347644814,1286744.891822675,1246129.3129150209,1234760.7012437123,1259176.729611811,1245142.1730298009,1245303.766438418,1234726.8580287877,1143617.3537149471,1142959.6678265694,1145049.3578144982,1140844.1485526916,1288574.9604270125,1262090.663478463,1268539.8635219974,1249116.4536431609
2019-03-18 22:00:00,1240758.923768256,1241870.456362354,1204256.29234955,1195197.8315034194,1220029.9576508468,1205406.0366130562,1206458.4271139326,1194480.6019870064,1107640.9976253088,1107828.0939056666,1112123.8139468166,1109440.694137924,1255793.367101362,1216570.8278570522,1225514.398665629,1212540.3900615813
2019-03-18 23:00:00,1212037.2502541556,1199634.155726125,1171613.4665630115,1157009.9335674404,1182369.2962596403,1167076.6943950485,1168332.4505011437,1159961.7465400232,1071868.2348087886,1072955.4343810212,1079845.3210939537,1079610.3642721109,1216716.333245298,1178135.2033053525,1186071.1418501188,1173936.3971139712
2019-03-19 00:00:00,1167556.0348519585,1163895.8171183313,1151961.9457793792,1122488.7735094975,1137036.4477674132,1126836.46098996,1129675.8250947301,1139677.0116735962,1114088.6164208867,1115198.7037338684,1122632.3212377743,1122170.4840757714,1186639.3609763533,1134908.003851977,1141780.5637922133,1147911.9856438611
2019-03-19 01:00:00,1157247.9281547132,1138008.3371270506,1137678.0708172652,1097984.9686260032,1113352.4093743246,1103170.364610705,1104919.608031727,1125254.0017281626,1093144.5778450354,1093644.9911424685,1098745.7864398924,1097795.701563359,1158044.37887755,1111806.291281417,1114633.2000497004,1121126.9024917248
2019-03-19 02:00:00,1146778.7093311704,1115334.1484613717,1124821.8601373897,1080618.5493096132,1097258.9877303618,1087114.7911351572,1087259.1354696478,1110934.1135118408,1076783.5672620332,1076467.3964836844,1079709.9607737672,1077861.1265304724,1135966.90934958,1089687.6084101796,1093344.3149815225,1102931.4532537954
2019-03-19 03:00:00,1129885.7936051632,1100077.9943091897,1112377.5539525028,1068596.4813267644,1085496.6280068217,1076025.7749426211,1075093.8309653155,1100137.4709869106,1064451.644490333,1064050.1212519268,1066274.768680058,1064726.776082045,1119136.6917738803,1077877.4459845938,1083869.505824063,1093041.0043433914
